case,sampling,angle_deg,budget,step_size,steps,batch_size,label_sigma,epsilon,ridge,examples,static_lower,static_upper,static_p,grid_points,relative_bracket_width,candidate_risk,candidate_method,candidate_schedule,pure_two_phase_risk,flow_preparation_risk,certified_gain,candidate_gain,prep_gain
281,example,45,8.0,0.05,160,64,0.0,0.0001,0.02,10240,1.1502601499893336e-05,1.1506623583197118e-05,0.5,16385,0.00034954504896249485,1.1506623583197118e-05,static,"[[160, 0.5]]",6.616353133419295e-05,0.00010882681412515902,0.9996504549510375,1.0,0.10573334959492277
282,example,45,8.0,0.05,160,64,0.0,0.01,0.02,10240,0.0003529699242222078,0.0003530349154789911,0.5,4097,0.00018409300024945234,0.0003530349154789911,static,"[[160, 0.5]]",0.0021767879209629894,0.0021883998456004583,0.9998159069997505,1.0,0.1613210292391172
283,example,45,8.0,0.05,160,64,0.0,0.1,0.02,10240,0.003456704977609083,0.003457837569077112,0.5,1025,0.0003275432825871468,0.003457837569077112,static,"[[160, 0.5]]",0.020955857473399172,0.02109360922264873,0.9996724567174129,1.0,0.16392820842458514
284,example,45,8.0,0.05,160,64,0.1,0.0,0.02,10240,1.187920753197745e-05,1.188322970046814e-05,0.5,16385,0.0003384743535279275,1.188322970046814e-05,static,"[[160, 0.5]]",4.7987082660391756e-05,9.0976464400018e-05,0.999661525646472,1.0,0.130618724071517
285,example,45,8.0,0.05,160,64,0.1,0.0001,0.02,10240,1.532898785602954e-05,1.5333010426688345e-05,0.5,16385,0.0002623470895058304,1.5333010426688345e-05,static,"[[160, 0.5]]",6.93065209394772e-05,0.00011198225259674913,0.9997376529104942,1.0,0.13692357557677373
286,example,45,8.0,0.05,160,64,0.1,0.01,0.02,10240,0.0003567963032679212,0.00035686130232248235,0.5,4097,0.00018214094422161104,0.00035686130232248235,static,"[[160, 0.5]]",0.0021799309105682736,0.002191555284072052,0.9998178590557784,1.0,0.16283472514524522
287,example,45,8.0,0.05,160,64,0.1,0.1,0.02,10240,0.0034605312396808995,0.0034616639559206033,0.5,1025,0.00032721727300148533,0.0034616639559206033,static,"[[160, 0.5]]",0.020959034297233795,0.021096764661120326,0.9996727827269986,1.0,0.1640850628769717
288,example,65,1.0,0.01,100,1,0.0,0.0,0.02,100,0.11762791848330682,0.11762812516009116,0.5,1025,1.757035437385516e-06,0.1152945978463421,pure_two_phase,"[[47, 1.0], [53, 0.0]]",0.1152945978463421,nan,1.0202379008257996,1.0202396934230955,nan
289,example,65,1.0,0.01,100,1,0.0,0.0001,0.02,100,0.11765503000454036,0.11765523670199238,0.5,1025,1.7568062230748357e-06,0.11532207216053007,pure_two_phase,"[[47, 1.0], [53, 0.0]]",0.11532207216053007,nan,1.020229933440346,1.0202317257897908,nan
290,example,65,1.0,0.01,100,1,0.0,0.01,0.02,100,0.12033907060665831,0.12033927935021049,0.5,1025,1.7346252471083703e-06,0.11804202926513685,pure_two_phase,"[[47, 1.0], [53, 0.0]]",0.11804202926513685,nan,1.0194595209504747,1.0194612893337656,nan
291,example,65,1.0,0.01,100,1,0.0,0.1,0.02,100,0.14473943971682185,0.1447396670612846,0.5,1025,1.5707129038727666e-06,0.1427627110594103,pure_two_phase,"[[48, 1.0], [52, 0.0]]",0.1427627110594103,nan,1.0138462532880097,1.0138478457519038,nan
292,example,65,1.0,0.01,100,1,0.1,0.0,0.02,100,0.11765895231437382,0.1176591590309154,0.5,1025,1.756909902138183e-06,0.11532556549600485,pure_two_phase,"[[47, 1.0], [53, 0.0]]",0.11532556549600485,nan,1.0202330403352742,1.0202348327959543,nan
293,example,65,1.0,0.01,100,1,0.1,0.0001,0.02,100,0.11768606383560735,0.11768627057281661,0.5,1025,1.7566807771910401e-06,0.11535303981019282,pure_two_phase,"[[47, 1.0], [53, 0.0]]",0.11535303981019282,nan,1.0202250762463945,1.0202268684593228,nan
294,example,65,1.0,0.01,100,1,0.1,0.01,0.02,100,0.12037010443772533,0.12037031322103475,0.5,1025,1.7345083171419763e-06,0.11807299691479958,pure_two_phase,"[[47, 1.0], [53, 0.0]]",0.11807299691479958,nan,1.0194549777082673,1.0194567459644723,nan
295,example,65,1.0,0.01,100,1,0.1,0.1,0.02,100,0.1447704735478888,0.1447707009321088,0.5,1025,1.5706508191535688e-06,0.14279369340526182,pure_two_phase,"[[48, 1.0], [52, 0.0]]",0.14279369340526182,nan,1.01384360958447,1.0138452019812672,nan
296,example,65,1.0,0.01,100,8,0.0,0.0,0.02,800,0.11549601447655693,0.11549622414906639,0.5,1025,1.815405750366185e-06,0.11341241671622937,pure_two_phase,"[[47, 1.0], [53, 0.0]]",0.11341241671622937,nan,1.018371866332246,1.0183737150937444,nan
297,example,65,1.0,0.01,100,8,0.0,0.0001,0.02,800,0.11552297752327924,0.11552318721675595,0.5,1025,1.8151635334833788e-06,0.1134397804959118,pure_two_phase,"[[47, 1.0], [53, 0.0]]",0.1134397804959118,nan,1.0183639021360986,1.018365750636473,nan
298,example,65,1.0,0.01,100,8,0.0,0.01,0.02,800,0.11819231914878703,0.11819253091802158,0.5,1025,1.791731109454804e-06,0.11614879468447376,pure_two_phase,"[[47, 1.0], [53, 0.0]]",0.11614879468447376,nan,1.0175940221322541,1.0175958453903873,nan
299,example,65,1.0,0.01,100,8,0.0,0.1,0.02,800,0.14245906119885804,0.14245929183861844,0.5,1025,1.6189871325666079e-06,0.14077138503675274,pure_two_phase,"[[48, 1.0], [52, 0.0]]",0.14077138503675274,nan,1.0119887728721622,1.0119904112716163,nan
300,example,65,1.0,0.01,100,8,0.1,0.0,0.02,800,0.11549987443192307,0.11550008410947074,0.5,1025,1.8153887011288108e-06,0.1134162717595621,pure_two_phase,"[[47, 1.0], [53, 0.0]]",0.1134162717595621,nan,1.018371285178357,1.018373133921438,nan
301,example,65,1.0,0.01,100,8,0.1,0.0001,0.02,800,0.11552683747864538,0.11552704717716031,0.5,1025,1.815146496438172e-06,0.11344363553924454,pure_two_phase,"[[47, 1.0], [53, 0.0]]",0.11344363553924454,nan,1.0183633213930294,1.0183651698749996,nan
302,example,65,1.0,0.01,100,8,0.1,0.01,0.02,800,0.11819617910415316,0.11819639087842593,0.5,1025,1.7917152224105174e-06,0.11615264972780648,pure_two_phase,"[[47, 1.0], [53, 0.0]]",0.11615264972780648,nan,1.0175934804856843,1.01759530372668,nan
303,example,65,1.0,0.01,100,8,0.1,0.1,0.02,800,0.14246292115422418,0.1424631517990228,0.5,1025,1.6189786320780938e-06,0.1407752419160384,pure_two_phase,"[[48, 1.0], [52, 0.0]]",0.1407752419160384,nan,1.011988466261648,1.0119901046520035,nan
304,example,65,1.0,0.01,100,64,0.0,0.0,0.02,6400,0.11523132035826346,0.11523153040435663,0.5,1025,1.8228178731495262e-06,0.11317846137116251,pure_two_phase,"[[47, 1.0], [53, 0.0]]",0.11317846137116251,nan,1.018138247880652,1.0181401037646305,nan
305,example,65,1.0,0.01,100,64,0.0,0.0001,0.02,6400,0.11525826496863063,0.11525847503572842,0.5,1025,1.8225739818354427e-06,0.11320581140919195,pure_two_phase,"[[47, 1.0], [53, 0.0]]",0.11320581140919195,nan,1.0181302844252396,1.018132140046388,nan
306,example,65,1.0,0.01,100,64,0.0,0.01,0.02,6400,0.11792578139498128,0.11792599354153538,0.5,1025,1.7989804260322025e-06,0.11591346517410316,pure_two_phase,"[[47, 1.0], [53, 0.0]]",0.11591346517410316,nan,1.017360504388818,1.0173623346037441,nan
307,example,65,1.0,0.01,100,64,0.0,0.1,0.02,6400,0.1421759307254418,0.14217616177614428,0.5,1025,1.6251015613361276e-06,0.14052386332260028,pure_two_phase,"[[48, 1.0], [52, 0.0]]",0.14052386332260028,nan,1.0117564900635336,1.0117581342732573,nan
308,example,65,1.0,0.01,100,64,0.1,0.0,0.02,6400,0.11523180255273932,0.11523201259946335,0.5,1025,1.8228157201247275e-06,0.11317894300383685,pure_two_phase,"[[47, 1.0], [53, 0.0]]",0.11317894300383685,nan,1.0181381756572234,1.0181400315388782,nan
309,example,65,1.0,0.01,100,64,0.1,0.0001,0.02,6400,0.11525874716310652,0.11525895723083515,0.5,1025,1.8225718302139004e-06,0.11320629304186627,pure_two_phase,"[[47, 1.0], [53, 0.0]]",0.11320629304186627,nan,1.0181302122531404,1.0181320678719668,nan
310,example,65,1.0,0.01,100,64,0.1,0.01,0.02,6400,0.11792626358945715,0.11792647573664211,0.5,1025,1.7989784196712145e-06,0.1159139468067775,pure_two_phase,"[[47, 1.0], [53, 0.0]]",0.1159139468067775,nan,1.017360437101103,1.017362267313867,nan
311,example,65,1.0,0.01,100,64,0.1,0.1,0.02,6400,0.14217641291991767,0.14217664397125102,0.5,1025,1.625100486901267e-06,0.14052434518475054,pure_two_phase,"[[48, 1.0], [52, 0.0]]",0.14052434518475054,nan,1.0117564521150775,1.0117580963236523,nan
312,example,65,1.0,0.05,20,1,0.0,0.0,0.02,20,0.12563704988357124,0.1256372378509279,0.5,1025,1.4961118205643682e-06,0.12135781263897029,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.12135781263897029,nan,1.035261324768034,1.0352628736370566,nan
313,example,65,1.0,0.05,20,1,0.0,0.0001,0.02,20,0.125664783624768,0.12566497161092136,0.5,1025,1.495931212621846e-06,0.12138561504225033,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.12138561504225033,nan,1.0352526827913524,1.0352542314604702,nan
314,example,65,1.0,0.05,20,1,0.0,0.01,0.02,20,0.12841042400324382,0.12841061385027402,0.5,1025,1.4784372141455874e-06,0.12413805296697522,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.12413805296697522,nan,1.0344162884317607,1.0344178177535575,nan
315,example,65,1.0,0.05,20,1,0.0,0.1,0.02,20,0.15337079108029655,0.15337099784438887,0.5,1025,1.3481303194595692e-06,0.14910881481046798,pure_two_phase,"[[10, 1.0], [10, 0.0]]",0.14910881481046798,nan,1.0285829934014696,1.0285843800672587,nan
316,example,65,1.0,0.05,20,1,0.1,0.0,0.02,20,0.12579856582123072,0.1257987539593527,0.5,1025,1.4955483742801825e-06,0.12152029145390714,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.12152029145390714,nan,1.0352062549894916,1.0352078031928387,nan
317,example,65,1.0,0.05,20,1,0.1,0.0001,0.02,20,0.12582629956242744,0.12582648771934615,0.5,1025,1.4953681225848418e-06,0.12154809385718719,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.12154809385718719,nan,1.0351976371613603,1.0351991851652225,nan
318,example,65,1.0,0.05,20,1,0.1,0.01,0.02,20,0.12857193994090327,0.12857212995869882,0.5,1025,1.4779081253057808e-06,0.12430053178191207,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.12430053178191207,nan,1.0343635549885295,1.0343650836850913,nan
319,example,65,1.0,0.05,20,1,0.1,0.1,0.02,20,0.153532307017956,0.15353251395281364,0.5,1025,1.3478243292618794e-06,0.14927167823842766,pure_two_phase,"[[10, 1.0], [10, 0.0]]",0.14927167823842766,nan,1.028542780719079,1.028544167015931,nan
320,example,65,1.0,0.05,20,8,0.0,0.0,0.02,160,0.11425349441209555,0.11425369774858515,0.5,1025,1.7796928555580375e-06,0.11111017421412105,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.11111017421412105,nan,1.0282901203261277,1.0282919503699652,nan
321,example,65,1.0,0.05,20,8,0.0,0.0001,0.02,160,0.1142804412824568,0.11428064463928006,0.5,1025,1.779451138883205e-06,0.11113737879976182,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.11113737879976182,nan,1.0282808764849303,1.0282827062637632,nan
322,example,65,1.0,0.05,20,8,0.0,0.01,0.02,160,0.11694818144822071,0.1169483868180752,0.5,1025,1.7560725725686639e-06,0.11383063277819724,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.11383063277819724,nan,1.0273876073068846,1.0273894114772515,nan
323,example,65,1.0,0.05,20,8,0.0,0.1,0.02,160,0.1412003647733473,0.14120058844348585,0.5,1025,1.5840595355516178e-06,0.13830146941653215,pure_two_phase,"[[10, 1.0], [10, 0.0]]",0.13830146941653215,nan,1.0209606981693329,1.020962315434424,nan
324,example,65,1.0,0.05,20,8,0.1,0.0,0.02,160,0.11427318735916484,0.11427339071854684,0.5,1025,1.779586487473944e-06,0.11113007311165377,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.11113007311165377,nan,1.0282832014728644,1.0282850313950116,nan
325,example,65,1.0,0.05,20,8,0.1,0.0001,0.02,160,0.1143001342295261,0.11430033760924176,0.5,1025,1.779344837521647e-06,0.11115727769729455,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.11115727769729455,nan,1.028273960979777,1.0282757906369966,nan
326,example,65,1.0,0.05,20,8,0.1,0.01,0.02,160,0.11696787439529,0.11696807978803689,0.5,1025,1.7559726317289802e-06,0.11385053167572995,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.11385053167572995,nan,1.027381011521658,1.0273828155777645,nan
327,example,65,1.0,0.05,20,8,0.1,0.1,0.02,160,0.14122005772041657,0.14122028141344753,0.5,1025,1.5840007449403946e-06,0.13832141636844142,pure_two_phase,"[[10, 1.0], [10, 0.0]]",0.13832141636844142,nan,1.0209558391468039,1.0209574563441752,nan
328,example,65,1.0,0.05,20,64,0.0,0.0,0.02,1280,0.11287842316357388,0.1128786284046288,0.5,1025,1.8182454714062187e-06,0.1098647456935507,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.1098647456935507,nan,1.0274307963942257,1.0274326645190153,nan
329,example,65,1.0,0.05,20,64,0.0,0.0001,0.02,1280,0.11290527490081949,0.11290548016239851,0.5,1025,1.8179948283308408e-06,0.10989187759036977,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.10989187759036977,nan,1.0274214744212706,1.0274233422715933,nan
330,example,65,1.0,0.05,20,64,0.0,0.01,0.02,1280,0.11556359688813377,0.11556380418159923,0.5,1025,1.7937577161841056e-06,0.11257793537545614,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.11257793537545614,nan,1.0265208408976432,1.0265226822306253,nan
331,example,65,1.0,0.05,20,64,0.0,0.1,0.02,1280,0.13973016040917277,0.13973038617433317,0.5,1025,1.6157198629521812e-06,0.13698025195500144,mixed_two_phase,"[[10, 0.02144772843473136], [10, 1.0]]",0.13698836075655108,nan,1.0200752182517134,1.020076866410168,nan
332,example,65,1.0,0.05,20,64,0.1,0.0,0.02,1280,0.11288087717162691,0.11288108241556791,0.5,1025,1.8182315105725748e-06,0.10986722674283346,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.10986722674283346,nan,1.0274299308186554,1.0274317989275272,nan
333,example,65,1.0,0.05,20,64,0.1,0.0001,0.02,1280,0.11290772890887253,0.11290793417333764,0.5,1025,1.8179808762649929e-06,0.10989435863965252,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.10989435863965252,nan,1.0274206092698621,1.0274224771042773,nan
334,example,65,1.0,0.05,20,64,0.1,0.01,0.02,1280,0.11556605089618681,0.11556625819253835,0.5,1025,1.7937445997189912e-06,0.1125804164247389,pure_two_phase,"[[9, 1.0], [11, 0.0]]",0.1125804164247389,nan,1.0265200162360728,1.0265218575541113,nan
335,example,65,1.0,0.05,20,64,0.1,0.1,0.02,1280,0.13973261441722581,0.1397328401852723,0.5,1025,1.6157121416895692e-06,0.13698273757714297,mixed_two_phase,"[[10, 0.02144772843473136], [10, 1.0]]",0.13699084781116927,nan,1.0200746231877154,1.0200762713373324,nan
336,example,65,4.0,0.01,400,1,0.0,0.0,0.02,400,0.0017864144799275522,0.0017869489399260727,0.5,1025,0.000299090805886526,0.0011691648780059408,pure_two_phase,"[[120, 1.0], [280, 0.0]]",0.0011691648780059408,0.0011707657617352277,1.5279405954909937,1.5283977251983383,1.5263078220510833
337,example,65,4.0,0.01,400,1,0.0,0.0001,0.02,400,0.0017906939563740011,0.0017912284698185215,0.5,1025,0.0002984060679732902,0.0011800190435062967,pure_two_phase,"[[120, 1.0], [280, 0.0]]",0.0011800190435062967,0.0011815591013059484,1.5175127606865997,1.5179657308716674,1.5159871967798482
338,example,65,4.0,0.01,400,1,0.0,0.01,0.02,400,0.0022143621245724887,0.0022149019291709945,0.5,1025,0.00024371489834217598,0.0021042180978702372,mixed_two_phase,"[[200, 0.28668751125920877], [200, 0.875]]",0.002250099718806785,0.002250099718806591,1.052344396625869,1.0526009311548004,0.9843572312189504
339,example,65,4.0,0.01,400,1,0.0,0.1,0.02,400,0.006065890926376922,0.006066478832375295,0.5,1025,9.691058266534779e-05,0.006066478832375295,static,"[[400, 0.5]]",0.011641961697823208,0.011964105332448806,0.9999030894173346,1.0,0.5070566217702809
340,example,65,4.0,0.01,400,1,0.1,0.0,0.02,400,0.0018349192065275123,0.0018354541649539475,0.5,1025,0.0002914583412921099,0.0012143467352570513,pure_two_phase,"[[120, 1.0], [280, 0.0]]",0.0012143467352570513,0.0012159784999895753,1.5110340014535462,1.5114745333139312,1.509446231960255
341,example,65,4.0,0.01,400,1,0.1,0.0001,0.02,400,0.0018391986829739612,0.0018397336948463962,0.5,1025,0.0002908094111303634,0.001225200900757407,pure_two_phase,"[[120, 1.0], [280, 0.0]]",0.001225200900757407,0.001226771839560296,1.5011404920099118,1.5015771647809686,1.4996543248871772
342,example,65,4.0,0.01,400,1,0.1,0.01,0.02,400,0.002262866851172449,0.0022634071541988692,0.5,1025,0.0002387122552908211,0.0021518917623942276,mixed_two_phase,"[[200, 0.28668751125920877], [200, 0.875]]",0.0022953124570611327,0.0022953124570609315,1.0515709436308958,1.0518220264389915,0.9860997997183721
343,example,65,4.0,0.01,400,1,0.1,0.1,0.02,400,0.0061143956529768825,0.006114984057403169,0.5,1025,9.622337863244689e-05,0.006114984057403169,static,"[[400, 0.5]]",0.011687496690456562,0.012009318070703153,0.9999037766213675,1.0,0.5091866183743382
344,example,65,4.0,0.01,400,8,0.0,0.0,0.02,3200,0.0014544568859812135,0.001454986126841985,0.5,1025,0.00036374289143231784,0.0006157043124072562,pure_two_phase,"[[119, 1.0], [281, 0.0]]",0.0006157043124072562,0.0006251723654815584,2.3622652248359866,2.363124794681619,2.327335959133825
345,example,65,4.0,0.01,400,8,0.0,0.0001,0.02,3200,0.0014586798623967756,0.001459209156181633,0.5,1025,0.00036272646907079177,0.0006265892090387085,pure_two_phase,"[[119, 1.0], [281, 0.0]]",0.0006265892090387085,0.0006359350916814339,2.327968374422904,2.3288130965745504,2.2945881981814127
346,example,65,4.0,0.01,400,8,0.0,0.01,0.02,3200,0.0018767545275371663,0.0018772890608065454,0.5,1025,0.0002847367944228438,0.0017004223370166924,pure_two_phase,"[[120, 1.0], [280, 0.0]]",0.0017004223370166924,0.0017014449854686042,1.103699055629815,1.104013408868856,1.1033498448905248
347,example,65,4.0,0.01,400,8,0.0,0.1,0.02,3200,0.005677433301540725,0.005678015466487573,0.5,1025,0.00010252965147498654,0.005678015466487573,static,"[[400, 0.5]]",0.011127000593691084,0.01138789856535194,0.999897470348525,1.0,0.498600811545962
348,example,65,4.0,0.01,400,8,0.1,0.0,0.02,3200,0.0014604590503999675,0.001460988352597217,0.5,1025,0.00036229049759942513,0.0006213039239680793,pure_two_phase,"[[119, 1.0], [281, 0.0]]",0.0006213039239680793,0.0006307796124940153,2.350635484599002,2.3514874061414717,2.316162925464048
349,example,65,4.0,0.01,400,8,0.1,0.0001,0.02,3200,0.0014646820268155295,0.001465211381936865,0.5,1025,0.00036128242508993844,0.0006321888205995316,pure_two_phase,"[[119, 1.0], [281, 0.0]]",0.0006321888205995316,0.0006415423386938908,2.3168426569557323,2.3176799940045485,2.283888830969244
350,example,65,4.0,0.01,400,8,0.1,0.01,0.02,3200,0.0018827566919559203,0.0018832912865617774,0.5,1025,0.00028386188035367836,0.0017060258077874653,pure_two_phase,"[[120, 1.0], [280, 0.0]]",0.0017060258077874653,0.001707052232481061,1.103592151632018,1.103905508325344,1.1032417466362863
351,example,65,4.0,0.01,400,8,0.1,0.1,0.02,3200,0.005683435465959478,0.005684017692242805,0.5,1025,0.00010243217295427693,0.005684017692242805,static,"[[400, 0.5]]",0.011132644315524347,0.011393505812364396,0.9998975678270458,1.0,0.49888223922038355
352,example,65,4.0,0.01,400,64,0.0,0.0,0.02,25600,0.001413905932058064,0.0014144345177485255,0.5,1025,0.00037370813836109964,0.0005470593011084757,pure_two_phase,"[[119, 1.0], [281, 0.0]]",0.0005470593011084757,0.0005579010032453549,2.584556974341073,2.5855232054048543,2.535278677616004
353,example,65,4.0,0.01,400,64,0.0,0.0001,0.02,25600,0.0014181219803317152,0.0014186506188807457,0.5,1025,0.00037263477137706996,0.0005579403820147166,pure_two_phase,"[[119, 1.0], [281, 0.0]]",0.0005579403820147166,0.0005686599554490749,2.5417088026697265,2.5426562848131087,2.494725723671587
354,example,65,4.0,0.01,400,64,0.0,0.01,0.02,25600,0.0018355107594231436,0.0018360446309705096,0.5,1025,0.00029077264155817785,0.0016320872215905991,pure_two_phase,"[[120, 1.0], [280, 0.0]]",0.0016320872215905991,0.0016337962236174716,1.1246401142913747,1.1249672239827586,1.1237904730280435
355,example,65,4.0,0.01,400,64,0.0,0.1,0.02,25600,0.005629954205708861,0.005630535649968369,0.5,1025,0.00010326624244201102,0.005630535649968369,static,"[[400, 0.5]]",0.011063320410253989,0.011316853206966567,0.9998967337575579,1.0,0.49753544973988484
